SenderID,ReceiverID,SenderDepartment,ReceiverDepartment,SenderLevel,ReceiverLevel,Channel,Timestamp,InteractionWeight
E0036,E0086,R&D,R&D,Junior,Junior,Email,2024-04-20 06:00:00,1
E0127,E0075,R&D,Finance,Junior,Junior,Meeting,2024-04-08 08:00:00,3
E0184,E0149,HR,Sales,Junior,Junior,Chat,2024-04-13 09:00:00,1
E0133,E0045,Marketing,Sales,Junior,Junior,Email,2024-03-20 05:00:00,2
E0038,E0127,HR,R&D,Junior,Junior,Chat,2024-04-19 09:00:00,3
E0040,E0132,R&D,Finance,Junior,Junior,Chat,2024-04-20 00:00:00,2
E0053,E0065,HR,IT,Junior,Junior,Meeting,2024-04-02 13:00:00,3
E0129,E0090,IT,IT,Junior,Junior,Chat,2024-03-12 23:00:00,0
E0127,E0048,R&D,R&D,Junior,Junior,Meeting,2024-03-23 07:00:00,1
E0041,E0080,Finance,Finance,Junior,Junior,Chat,2024-04-10 21:00:00,1
E0034,E0052,Marketing,IT,Junior,Junior,Email,2024-03-18 21:00:00,3
E0078,E0027,HR,Operations,Junior,Junior,Meeting,2024-04-10 11:00:00,2
E0001,E0003,Operations,HR,C-Suite,VP,Email,2024-03-23 12:00:00,1
E0079,E0128,Operations,Sales,Junior,Junior,Email,2024-03-22 22:00:00,4
E0185,E0122,Operations,R&D,Junior,Junior,Chat,2024-03-26 11:00:00,3
E0098,E0165,Operations,Finance,Junior,Junior,Meeting,2024-04-24 02:00:00,2
E0020,E0019,Finance,HR,Manager,Manager,Email,2024-03-24 07:00:00,5
E0128,E0131,Sales,HR,Junior,Junior,Meeting,2024-03-04 19:00:00,2
E0192,E0130,HR,Sales,Junior,Junior,Chat,2024-03-20 03:00:00,3
E0142,E0172,Finance,HR,Junior,Junior,Chat,2024-03-15 07:00:00,4
E0092,E0143,R&D,Sales,Junior,Junior,Meeting,2024-04-14 11:00:00,5
E0191,E0051,Sales,HR,Junior,Junior,Chat,2024-04-19 08:00:00,2
E0185,E0165,Operations,Finance,Junior,Junior,Chat,2024-03-28 23:00:00,1
E0047,E0036,Finance,R&D,Junior,Junior,Email,2024-03-22 06:00:00,3
E0072,E0172,R&D,HR,Junior,Junior,Meeting,2024-04-14 22:00:00,4
E0043,E0013,IT,Marketing,Junior,Manager,Email,2024-04-18 20:00:00,3
E0002,E0005,HR,Sales,VP,Director,Meeting,2024-03-16 04:00:00,0
E0148,E0189,Marketing,R&D,Junior,Junior,Meeting,2024-04-18 12:00:00,2
E0001,E0002,Operations,HR,C-Suite,VP,Chat,2024-03-07 10:00:00,2
E0008,E0017,Finance,HR,Manager,Manager,Meeting,2024-03-30 20:00:00,3
E0099,E0150,Sales,Operations,Junior,Junior,Chat,2024-03-13 23:00:00,3
E0169,E0023,Operations,Marketing,Junior,Junior,Email,2024-03-21 08:00:00,2
E0103,E0023,HR,Marketing,Junior,Junior,Meeting,2024-03-19 13:00:00,0
E0150,E0023,Operations,Marketing,Junior,Junior,Meeting,2024-04-17 13:00:00,1
E0018,E0008,HR,Finance,Manager,Manager,Chat,2024-04-20 03:00:00,2
E0051,E0033,HR,IT,Junior,Junior,Meeting,2024-03-10 09:00:00,3
E0128,E0108,Sales,Operations,Junior,Junior,Meeting,2024-04-10 07:00:00,4
E0094,E0129,Finance,IT,Junior,Junior,Meeting,2024-04-20 21:00:00,3
E0070,E0162,Operations,HR,Junior,Junior,Email,2024-03-23 07:00:00,2
E0026,E0148,Finance,Marketing,Junior,Junior,Meeting,2024-03-06 03:00:00,1
E0190,E0122,Operations,R&D,Junior,Junior,Meeting,2024-04-11 06:00:00,2
E0050,E0053,HR,HR,Junior,Junior,Email,2024-03-02 07:00:00,4
E0061,E0005,Operations,Sales,Junior,Director,Email,2024-03-31 04:00:00,6
E0021,E0019,Finance,HR,Manager,Manager,Meeting,2024-03-11 00:00:00,3
E0036,E0027,R&D,Operations,Junior,Junior,Chat,2024-04-04 19:00:00,8
E0179,E0035,Marketing,Sales,Junior,Junior,Chat,2024-04-05 22:00:00,1
E0034,E0142,Marketing,Finance,Junior,Junior,Email,2024-03-25 23:00:00,2
E0099,E0133,Sales,Marketing,Junior,Junior,Email,2024-03-08 04:00:00,2
E0023,E0145,Marketing,Finance,Junior,Junior,Chat,2024-03-26 06:00:00,3
E0141,E0035,IT,Sales,Junior,Junior,Chat,2024-04-20 14:00:00,3
E0036,E0138,R&D,IT,Junior,Junior,Chat,2024-04-11 08:00:00,2
E0159,E0027,IT,Operations,Junior,Junior,Meeting,2024-04-07 20:00:00,5
E0076,E0005,Operations,Sales,Junior,Director,Meeting,2024-03-19 11:00:00,3
E0182,E0195,Operations,Finance,Junior,Junior,Email,2024-04-28 06:00:00,4
E0174,E0089,IT,Sales,Junior,Junior,Chat,2024-03-09 23:00:00,1
E0122,E0035,R&D,Sales,Junior,Junior,Meeting,2024-04-10 09:00:00,0
E0072,E0039,R&D,R&D,Junior,Junior,Chat,2024-04-22 18:00:00,5
E0196,E0149,IT,Sales,Junior,Junior,Meeting,2024-03-06 21:00:00,3
E0135,E0051,Sales,HR,Junior,Junior,Meeting,2024-03-27 22:00:00,2
E0067,E0122,Marketing,R&D,Junior,Junior,Meeting,2024-03-19 18:00:00,3
E0102,E0001,Operations,Operations,Junior,C-Suite,Meeting,2024-03-27 14:00:00,3
E0004,E0012,Operations,Operations,Director,Manager,Chat,2024-04-13 17:00:00,3
E0155,E0065,Sales,IT,Junior,Junior,Chat,2024-03-15 19:00:00,2
E0150,E0196,Operations,IT,Junior,Junior,Email,2024-03-25 03:00:00,2
E0167,E0153,Finance,Marketing,Junior,Junior,Meeting,2024-03-02 03:00:00,1
E0173,E0001,IT,Operations,Junior,C-Suite,Meeting,2024-03-16 18:00:00,4
E0041,E0022,Finance,Marketing,Junior,Manager,Meeting,2024-04-07 01:00:00,1
E0110,E0192,Finance,HR,Junior,Junior,Email,2024-03-13 07:00:00,6
E0097,E0111,Finance,IT,Junior,Junior,Chat,2024-03-14 15:00:00,3
E0135,E0157,Sales,Finance,Junior,Junior,Chat,2024-04-23 15:00:00,2
E0064,E0182,HR,Operations,Junior,Junior,Email,2024-04-13 08:00:00,6
E0090,E0107,IT,Marketing,Junior,Junior,Email,2024-03-19 01:00:00,2
E0067,E0086,Marketing,R&D,Junior,Junior,Meeting,2024-04-21 22:00:00,6
E0075,E0006,Finance,Finance,Junior,Director,Meeting,2024-03-04 02:00:00,3
E0075,E0004,Finance,Operations,Junior,Director,Chat,2024-04-08 06:00:00,0
E0128,E0110,Sales,Finance,Junior,Junior,Chat,2024-04-28 17:00:00,4
E0003,E0002,HR,HR,VP,VP,Email,2024-03-19 18:00:00,5
E0115,E0160,Operations,HR,Junior,Junior,Meeting,2024-04-12 21:00:00,2
E0166,E0109,Operations,Finance,Junior,Junior,Email,2024-03-04 09:00:00,4
E0117,E0084,Finance,R&D,Junior,Junior,Email,2024-04-27 01:00:00,1
E0009,E0015,Operations,Marketing,Manager,Manager,Chat,2024-04-29 03:00:00,4
E0142,E0063,Finance,Marketing,Junior,Junior,Meeting,2024-03-03 23:00:00,9
E0123,E0034,HR,Marketing,Junior,Junior,Meeting,2024-04-08 01:00:00,6
E0086,E0027,R&D,Operations,Junior,Junior,Email,2024-03-08 06:00:00,3
E0129,E0193,IT,Sales,Junior,Junior,Meeting,2024-04-29 10:00:00,2
E0021,E0016,Finance,IT,Manager,Manager,Email,2024-03-04 06:00:00,2
E0051,E0152,HR,IT,Junior,Junior,Email,2024-03-28 01:00:00,3
E0037,E0031,R&D,IT,Junior,Junior,Meeting,2024-04-12 03:00:00,6
E0135,E0188,Sales,Sales,Junior,Junior,Meeting,2024-03-07 06:00:00,7
E0141,E0030,IT,Marketing,Junior,Junior,Chat,2024-03-04 02:00:00,4
E0121,E0178,R&D,Sales,Junior,Junior,Chat,2024-03-07 22:00:00,4
E0083,E0157,HR,Finance,Junior,Junior,Chat,2024-03-08 06:00:00,0
E0087,E0173,HR,IT,Junior,Junior,Meeting,2024-03-07 18:00:00,5
E0065,E0025,IT,Marketing,Junior,Junior,Email,2024-03-09 09:00:00,1
E0011,E0161,Operations,R&D,Manager,Junior,Email,2024-03-11 16:00:00,2
E0014,E0012,HR,Operations,Manager,Manager,Chat,2024-03-06 03:00:00,6
E0064,E0092,HR,R&D,Junior,Junior,Meeting,2024-03-30 20:00:00,5
E0107,E0070,Marketing,Operations,Junior,Junior,Email,2024-04-28 15:00:00,6
E0136,E0160,Finance,HR,Junior,Junior,Email,2024-04-19 19:00:00,3
E0046,E0085,Finance,Finance,Junior,Junior,Chat,2024-03-31 16:00:00,1
E0132,E0121,Finance,R&D,Junior,Junior,Chat,2024-03-19 13:00:00,4
E0194,E0037,IT,R&D,Junior,Junior,Email,2024-03-16 17:00:00,2
E0024,E0174,HR,IT,Junior,Junior,Email,2024-03-03 20:00:00,4
E0026,E0095,Finance,Sales,Junior,Junior,Meeting,2024-03-08 21:00:00,2
E0085,E0187,Finance,R&D,Junior,Junior,Email,2024-04-20 18:00:00,5
E0044,E0032,Sales,Finance,Junior,Junior,Email,2024-03-16 20:00:00,1
E0045,E0156,Sales,Finance,Junior,Junior,Chat,2024-03-19 01:00:00,1
E0092,E0151,R&D,Marketing,Junior,Junior,Email,2024-03-06 10:00:00,2
E0130,E0084,Sales,R&D,Junior,Junior,Email,2024-03-27 19:00:00,4
E0167,E0182,Finance,Operations,Junior,Junior,Meeting,2024-03-12 12:00:00,6
E0152,E0087,IT,HR,Junior,Junior,Meeting,2024-03-17 11:00:00,4
E0148,E0182,Marketing,Operations,Junior,Junior,Chat,2024-03-12 20:00:00,2
E0063,E0079,Marketing,Operations,Junior,Junior,Chat,2024-04-27 02:00:00,5
E0084,E0185,R&D,Operations,Junior,Junior,Meeting,2024-03-24 09:00:00,4
E0018,E0008,HR,Finance,Manager,Manager,Meeting,2024-03-30 18:00:00,1
E0025,E0050,Marketing,HR,Junior,Junior,Meeting,2024-04-09 08:00:00,2
E0087,E0028,HR,Operations,Junior,Junior,Chat,2024-03-28 12:00:00,4
E0190,E0053,Operations,HR,Junior,Junior,Meeting,2024-04-06 19:00:00,1
E0031,E0064,IT,HR,Junior,Junior,Email,2024-03-02 11:00:00,4
E0147,E0049,Marketing,Sales,Junior,Junior,Meeting,2024-04-14 23:00:00,3
E0173,E0077,IT,HR,Junior,Junior,Chat,2024-03-23 21:00:00,2
E0189,E0101,R&D,Operations,Junior,Junior,Email,2024-03-24 11:00:00,2
E0065,E0110,IT,Finance,Junior,Junior,Chat,2024-04-26 04:00:00,5
E0091,E0195,Operations,Finance,Junior,Junior,Email,2024-03-29 20:00:00,2
E0110,E0037,Finance,R&D,Junior,Junior,Chat,2024-03-10 12:00:00,3
E0103,E0107,HR,Marketing,Junior,Junior,Meeting,2024-03-24 12:00:00,1
E0105,E0088,Operations,IT,Junior,Junior,Chat,2024-03-25 00:00:00,3
E0154,E0143,IT,Sales,Junior,Junior,Meeting,2024-03-03 02:00:00,2
E0068,E0077,Sales,HR,Junior,Junior,Meeting,2024-04-28 08:00:00,3
E0173,E0065,IT,IT,Junior,Junior,Email,2024-03-01 12:00:00,2
E0167,E0150,Finance,Operations,Junior,Junior,Chat,2024-04-25 05:00:00,3
E0072,E0162,R&D,HR,Junior,Junior,Meeting,2024-04-02 14:00:00,6
E0012,E0038,Operations,HR,Manager,Junior,Email,2024-03-01 20:00:00,2
E0037,E0016,R&D,IT,Junior,Manager,Chat,2024-03-27 17:00:00,2
E0143,E0100,Sales,Operations,Junior,Junior,Meeting,2024-03-18 03:00:00,1
E0137,E0144,Operations,Finance,Junior,Junior,Meeting,2024-03-10 00:00:00,2
E0135,E0151,Sales,Marketing,Junior,Junior,Email,2024-03-13 16:00:00,5
E0158,E0125,Marketing,R&D,Junior,Junior,Email,2024-03-23 21:00:00,4
E0024,E0152,HR,IT,Junior,Junior,Email,2024-03-10 17:00:00,5
E0045,E0086,Sales,R&D,Junior,Junior,Email,2024-04-05 04:00:00,3
E0016,E0021,IT,Finance,Manager,Manager,Chat,2024-03-31 10:00:00,6
E0015,E0184,Marketing,HR,Manager,Junior,Email,2024-03-23 19:00:00,4
E0051,E0128,HR,Sales,Junior,Junior,Chat,2024-03-03 00:00:00,1
E0034,E0044,Marketing,Sales,Junior,Junior,Email,2024-04-16 17:00:00,6
E0045,E0068,Sales,Sales,Junior,Junior,Meeting,2024-04-21 03:00:00,3
E0113,E0012,Sales,Operations,Junior,Manager,Email,2024-04-15 03:00:00,2
E0014,E0076,HR,Operations,Manager,Junior,Meeting,2024-03-02 10:00:00,1
E0152,E0097,IT,Finance,Junior,Junior,Chat,2024-04-29 04:00:00,4
E0053,E0105,HR,Operations,Junior,Junior,Meeting,2024-04-03 18:00:00,0
E0050,E0145,HR,Finance,Junior,Junior,Email,2024-04-20 13:00:00,1
E0113,E0178,Sales,Sales,Junior,Junior,Meeting,2024-04-14 21:00:00,4
E0128,E0013,Sales,Marketing,Junior,Manager,Chat,2024-04-05 01:00:00,6
E0122,E0111,R&D,IT,Junior,Junior,Chat,2024-04-03 07:00:00,3
E0022,E0008,Marketing,Finance,Manager,Manager,Email,2024-03-02 09:00:00,0
E0167,E0138,Finance,IT,Junior,Junior,Chat,2024-04-28 22:00:00,4
E0165,E0110,Finance,Finance,Junior,Junior,Email,2024-03-20 02:00:00,2
E0160,E0199,HR,Operations,Junior,Junior,Email,2024-04-20 16:00:00,4
E0130,E0149,Sales,Sales,Junior,Junior,Email,2024-04-29 20:00:00,2
E0044,E0141,Sales,IT,Junior,Junior,Chat,2024-04-05 13:00:00,6
E0011,E0101,Operations,Operations,Manager,Junior,Meeting,2024-04-26 20:00:00,3
E0113,E0155,Sales,Sales,Junior,Junior,Email,2024-03-12 02:00:00,1
E0031,E0199,IT,Operations,Junior,Junior,Meeting,2024-04-05 19:00:00,5
E0118,E0004,Operations,Operations,Junior,Director,Chat,2024-03-15 11:00:00,2
E0019,E0021,HR,Finance,Manager,Manager,Meeting,2024-04-15 00:00:00,0
E0025,E0152,Marketing,IT,Junior,Junior,Email,2024-03-30 17:00:00,5
E0184,E0140,HR,Operations,Junior,Junior,Email,2024-04-12 04:00:00,2
E0009,E0015,Operations,Marketing,Manager,Manager,Chat,2024-04-29 07:00:00,5
E0199,E0048,Operations,R&D,Junior,Junior,Chat,2024-04-08 18:00:00,3
E0078,E0171,HR,Marketing,Junior,Junior,Chat,2024-04-05 10:00:00,6
E0040,E0165,R&D,Finance,Junior,Junior,Chat,2024-04-20 11:00:00,1
E0027,E0152,Operations,IT,Junior,Junior,Chat,2024-04-14 00:00:00,5
E0043,E0098,IT,Operations,Junior,Junior,Chat,2024-03-12 18:00:00,1
E0022,E0036,Marketing,R&D,Manager,Junior,Chat,2024-04-08 13:00:00,5
E0038,E0099,HR,Sales,Junior,Junior,Email,2024-04-14 09:00:00,5
E0146,E0081,Operations,R&D,Junior,Junior,Email,2024-04-03 19:00:00,2
E0117,E0034,Finance,Marketing,Junior,Junior,Chat,2024-03-01 12:00:00,2
E0109,E0047,Finance,Finance,Junior,Junior,Email,2024-03-25 10:00:00,2
E0059,E0141,R&D,IT,Junior,Junior,Email,2024-03-15 14:00:00,3
E0163,E0156,R&D,Finance,Junior,Junior,Chat,2024-03-29 01:00:00,7
E0199,E0088,Operations,IT,Junior,Junior,Chat,2024-03-10 14:00:00,4
E0195,E0068,Finance,Sales,Junior,Junior,Email,2024-03-27 21:00:00,2
E0020,E0016,Finance,IT,Manager,Manager,Meeting,2024-04-27 17:00:00,2
E0131,E0146,HR,Operations,Junior,Junior,Chat,2024-03-15 20:00:00,8
E0170,E0040,IT,R&D,Junior,Junior,Chat,2024-03-13 15:00:00,3
E0104,E0085,Marketing,Finance,Junior,Junior,Meeting,2024-04-09 05:00:00,5
E0041,E0197,Finance,HR,Junior,Junior,Chat,2024-03-19 08:00:00,3
E0096,E0002,Sales,HR,Junior,VP,Chat,2024-04-25 05:00:00,3
E0028,E0154,Operations,IT,Junior,Junior,Email,2024-04-04 09:00:00,1
E0006,E0011,Finance,Operations,Director,Manager,Meeting,2024-03-10 08:00:00,3
E0049,E0001,Sales,Operations,Junior,C-Suite,Chat,2024-04-02 00:00:00,1
E0020,E0113,Finance,Sales,Manager,Junior,Email,2024-03-30 22:00:00,3
E0197,E0001,HR,Operations,Junior,C-Suite,Email,2024-04-16 10:00:00,0
E0175,E0132,Marketing,Finance,Junior,Junior,Chat,2024-04-08 03:00:00,4
E0123,E0128,HR,Sales,Junior,Junior,Chat,2024-03-21 14:00:00,1
E0025,E0188,Marketing,Sales,Junior,Junior,Meeting,2024-04-29 00:00:00,3
E0045,E0172,Sales,HR,Junior,Junior,Chat,2024-04-06 12:00:00,1
E0017,E0018,HR,HR,Manager,Manager,Email,2024-03-24 14:00:00,1
E0143,E0009,Sales,Operations,Junior,Manager,Email,2024-03-15 21:00:00,3
E0055,E0108,R&D,Operations,Junior,Junior,Chat,2024-04-13 19:00:00,5
E0092,E0119,R&D,Sales,Junior,Junior,Email,2024-04-29 07:00:00,6
E0108,E0117,Operations,Finance,Junior,Junior,Chat,2024-04-10 17:00:00,1
E0102,E0125,Operations,R&D,Junior,Junior,Email,2024-04-03 12:00:00,4
E0078,E0023,HR,Marketing,Junior,Junior,Chat,2024-03-02 04:00:00,4
E0033,E0174,IT,IT,Junior,Junior,Chat,2024-03-12 22:00:00,5
E0138,E0172,IT,HR,Junior,Junior,Email,2024-03-29 05:00:00,2
E0059,E0186,R&D,Marketing,Junior,Junior,Chat,2024-03-11 19:00:00,3
E0158,E0134,Marketing,Operations,Junior,Junior,Email,2024-03-02 09:00:00,2
E0200,E0160,Sales,HR,Junior,Junior,Chat,2024-04-04 05:00:00,1
E0175,E0116,Marketing,Marketing,Junior,Junior,Chat,2024-04-13 07:00:00,2
E0068,E0182,Sales,Operations,Junior,Junior,Chat,2024-03-25 19:00:00,3
E0107,E0160,Marketing,HR,Junior,Junior,Email,2024-03-26 07:00:00,7
E0020,E0123,Finance,HR,Manager,Junior,Email,2024-03-14 03:00:00,2
E0039,E0067,R&D,Marketing,Junior,Junior,Meeting,2024-03-11 16:00:00,3
E0194,E0063,IT,Marketing,Junior,Junior,Meeting,2024-04-19 11:00:00,4
E0155,E0010,Sales,HR,Junior,Manager,Email,2024-03-03 13:00:00,2
E0185,E0154,Operations,IT,Junior,Junior,Meeting,2024-03-04 03:00:00,4
E0178,E0037,Sales,R&D,Junior,Junior,Meeting,2024-03-16 06:00:00,4
E0034,E0171,Marketing,Marketing,Junior,Junior,Email,2024-04-01 19:00:00,2
E0188,E0067,Sales,Marketing,Junior,Junior,Meeting,2024-03-04 00:00:00,2
E0091,E0198,Operations,Operations,Junior,Junior,Email,2024-03-12 22:00:00,1
E0059,E0030,R&D,Marketing,Junior,Junior,Chat,2024-03-28 03:00:00,1
E0054,E0139,Sales,IT,Junior,Junior,Email,2024-04-23 10:00:00,1
E0065,E0129,IT,IT,Junior,Junior,Meeting,2024-04-13 08:00:00,2
E0027,E0180,Operations,R&D,Junior,Junior,Email,2024-04-02 23:00:00,4
E0148,E0103,Marketing,HR,Junior,Junior,Meeting,2024-03-20 00:00:00,2
E0042,E0139,Operations,IT,Junior,Junior,Meeting,2024-04-09 04:00:00,4
E0168,E0127,R&D,R&D,Junior,Junior,Chat,2024-04-20 11:00:00,3
E0190,E0070,Operations,Operations,Junior,Junior,Email,2024-03-09 23:00:00,1
E0114,E0045,Operations,Sales,Junior,Junior,Chat,2024-04-11 20:00:00,1
E0184,E0124,HR,Finance,Junior,Junior,Meeting,2024-04-19 02:00:00,3
E0039,E0172,R&D,HR,Junior,Junior,Chat,2024-03-19 14:00:00,3
E0045,E0009,Sales,Operations,Junior,Manager,Email,2024-03-29 00:00:00,1
E0013,E0039,Marketing,R&D,Manager,Junior,Meeting,2024-03-19 11:00:00,3
E0038,E0138,HR,IT,Junior,Junior,Meeting,2024-04-14 03:00:00,3
E0162,E0014,HR,HR,Junior,Manager,Meeting,2024-03-29 15:00:00,3
E0180,E0085,R&D,Finance,Junior,Junior,Chat,2024-04-15 13:00:00,1
E0023,E0063,Marketing,Marketing,Junior,Junior,Chat,2024-03-12 21:00:00,2
E0125,E0084,R&D,R&D,Junior,Junior,Chat,2024-03-05 04:00:00,5
E0033,E0052,IT,IT,Junior,Junior,Meeting,2024-03-11 17:00:00,4
E0187,E0124,R&D,Finance,Junior,Junior,Meeting,2024-04-11 10:00:00,5
E0066,E0015,HR,Marketing,Junior,Manager,Email,2024-03-27 21:00:00,2
E0151,E0131,Marketing,HR,Junior,Junior,Meeting,2024-04-09 01:00:00,1
E0167,E0025,Finance,Marketing,Junior,Junior,Email,2024-03-05 21:00:00,0
E0149,E0122,Sales,R&D,Junior,Junior,Chat,2024-04-10 17:00:00,4
E0170,E0077,IT,HR,Junior,Junior,Chat,2024-03-02 12:00:00,4
E0121,E0003,R&D,HR,Junior,VP,Chat,2024-04-10 13:00:00,2
E0064,E0191,HR,Sales,Junior,Junior,Email,2024-03-09 04:00:00,3
E0132,E0108,Finance,Operations,Junior,Junior,Chat,2024-03-08 17:00:00,4
E0042,E0030,Operations,Marketing,Junior,Junior,Email,2024-03-05 04:00:00,1
E0014,E0021,HR,Finance,Manager,Manager,Meeting,2024-03-19 20:00:00,2
E0145,E0047,Finance,Finance,Junior,Junior,Chat,2024-03-15 15:00:00,3
E0092,E0002,R&D,HR,Junior,VP,Chat,2024-04-24 04:00:00,5
E0140,E0176,Operations,IT,Junior,Junior,Email,2024-03-02 01:00:00,3
E0161,E0110,R&D,Finance,Junior,Junior,Meeting,2024-03-16 14:00:00,3
E0122,E0053,R&D,HR,Junior,Junior,Email,2024-04-06 17:00:00,4
E0125,E0195,R&D,Finance,Junior,Junior,Meeting,2024-03-10 07:00:00,4
E0068,E0196,Sales,IT,Junior,Junior,Email,2024-03-14 04:00:00,3
E0199,E0130,Operations,Sales,Junior,Junior,Chat,2024-04-08 21:00:00,2
E0021,E0090,Finance,IT,Manager,Junior,Chat,2024-04-09 06:00:00,2
E0170,E0081,IT,R&D,Junior,Junior,Chat,2024-04-18 17:00:00,3
E0191,E0151,Sales,Marketing,Junior,Junior,Email,2024-04-01 21:00:00,1
E0014,E0020,HR,Finance,Manager,Manager,Chat,2024-03-22 18:00:00,0
E0098,E0051,Operations,HR,Junior,Junior,Chat,2024-04-27 06:00:00,5
E0032,E0124,Finance,Finance,Junior,Junior,Email,2024-03-03 03:00:00,2
E0173,E0075,IT,Finance,Junior,Junior,Chat,2024-04-12 00:00:00,2
E0057,E0024,Marketing,HR,Junior,Junior,Chat,2024-03-11 22:00:00,1
E0136,E0014,Finance,HR,Junior,Manager,Chat,2024-03-12 13:00:00,3
E0163,E0194,R&D,IT,Junior,Junior,Email,2024-04-25 11:00:00,2
E0198,E0015,Operations,Marketing,Junior,Manager,Email,2024-04-01 05:00:00,2
E0012,E0158,Operations,Marketing,Manager,Junior,Chat,2024-03-15 07:00:00,3
E0121,E0130,R&D,Sales,Junior,Junior,Chat,2024-04-13 12:00:00,2
E0132,E0048,Finance,R&D,Junior,Junior,Chat,2024-04-09 15:00:00,5
E0138,E0085,IT,Finance,Junior,Junior,Chat,2024-04-03 14:00:00,2
E0010,E0022,HR,Marketing,Manager,Manager,Email,2024-03-11 08:00:00,3
E0115,E0154,Operations,IT,Junior,Junior,Meeting,2024-03-19 22:00:00,8
E0172,E0023,HR,Marketing,Junior,Junior,Email,2024-03-02 09:00:00,4
E0047,E0097,Finance,Finance,Junior,Junior,Email,2024-03-21 00:00:00,4
E0059,E0110,R&D,Finance,Junior,Junior,Meeting,2024-03-09 18:00:00,2
E0143,E0062,Sales,IT,Junior,Junior,Chat,2024-04-04 10:00:00,4
E0118,E0106,Operations,Finance,Junior,Junior,Email,2024-04-22 21:00:00,0
E0027,E0009,Operations,Operations,Junior,Manager,Chat,2024-04-19 04:00:00,2
E0107,E0056,Marketing,Sales,Junior,Junior,Chat,2024-04-15 15:00:00,1
E0154,E0188,IT,Sales,Junior,Junior,Email,2024-04-17 10:00:00,2
E0141,E0155,IT,Sales,Junior,Junior,Meeting,2024-03-29 18:00:00,6
E0061,E0159,Operations,IT,Junior,Junior,Chat,2024-04-13 08:00:00,3
E0039,E0185,R&D,Operations,Junior,Junior,Email,2024-03-09 18:00:00,3
E0196,E0118,IT,Operations,Junior,Junior,Chat,2024-04-25 21:00:00,0
E0111,E0110,IT,Finance,Junior,Junior,Email,2024-03-12 04:00:00,2
E0090,E0154,IT,IT,Junior,Junior,Chat,2024-04-27 15:00:00,4
E0116,E0054,Marketing,Sales,Junior,Junior,Meeting,2024-04-29 22:00:00,0
E0058,E0132,Sales,Finance,Junior,Junior,Meeting,2024-03-01 09:00:00,4
E0149,E0097,Sales,Finance,Junior,Junior,Chat,2024-04-16 18:00:00,1
E0062,E0016,IT,IT,Junior,Manager,Email,2024-03-24 03:00:00,4
E0099,E0138,Sales,IT,Junior,Junior,Chat,2024-04-14 20:00:00,2
E0131,E0112,HR,IT,Junior,Junior,Email,2024-03-14 07:00:00,2
E0112,E0057,IT,Marketing,Junior,Junior,Meeting,2024-03-09 02:00:00,3
E0149,E0062,Sales,IT,Junior,Junior,Meeting,2024-04-13 04:00:00,2
E0126,E0147,HR,Marketing,Junior,Junior,Email,2024-03-29 20:00:00,3
E0171,E0124,Marketing,Finance,Junior,Junior,Email,2024-04-14 01:00:00,4
E0061,E0043,Operations,IT,Junior,Junior,Meeting,2024-04-15 08:00:00,3
E0069,E0178,R&D,Sales,Junior,Junior,Meeting,2024-04-29 12:00:00,4
E0011,E0181,Operations,HR,Manager,Junior,Meeting,2024-03-29 00:00:00,3
E0113,E0048,Sales,R&D,Junior,Junior,Chat,2024-04-10 07:00:00,5
E0069,E0047,R&D,Finance,Junior,Junior,Meeting,2024-03-28 06:00:00,1
E0058,E0085,Sales,Finance,Junior,Junior,Email,2024-03-09 04:00:00,6
E0135,E0082,Sales,Sales,Junior,Junior,Email,2024-04-27 23:00:00,2
E0163,E0018,R&D,HR,Junior,Manager,Chat,2024-04-02 08:00:00,2
E0079,E0066,Operations,HR,Junior,Junior,Chat,2024-04-19 17:00:00,2
E0151,E0141,Marketing,IT,Junior,Junior,Email,2024-03-28 14:00:00,4
E0063,E0036,Marketing,R&D,Junior,Junior,Chat,2024-03-02 16:00:00,2
E0137,E0006,Operations,Finance,Junior,Director,Meeting,2024-04-04 19:00:00,5
E0110,E0189,Finance,R&D,Junior,Junior,Meeting,2024-04-17 20:00:00,3
E0103,E0166,HR,Operations,Junior,Junior,Email,2024-03-25 00:00:00,5
E0142,E0006,Finance,Finance,Junior,Director,Meeting,2024-04-13 08:00:00,3
E0093,E0013,Sales,Marketing,Junior,Manager,Chat,2024-04-27 13:00:00,4
E0016,E0172,IT,HR,Manager,Junior,Email,2024-03-02 17:00:00,5
E0170,E0122,IT,R&D,Junior,Junior,Chat,2024-03-18 18:00:00,5
E0198,E0045,Operations,Sales,Junior,Junior,Email,2024-03-08 06:00:00,1
E0077,E0001,HR,Operations,Junior,C-Suite,Meeting,2024-03-24 02:00:00,4
E0063,E0149,Marketing,Sales,Junior,Junior,Email,2024-03-24 01:00:00,4
E0009,E0027,Operations,Operations,Manager,Junior,Email,2024-03-07 10:00:00,0
E0136,E0126,Finance,HR,Junior,Junior,Email,2024-03-31 11:00:00,2
E0031,E0052,IT,IT,Junior,Junior,Meeting,2024-04-15 22:00:00,4
E0192,E0115,HR,Operations,Junior,Junior,Meeting,2024-03-04 17:00:00,4
E0140,E0124,Operations,Finance,Junior,Junior,Email,2024-04-03 23:00:00,4
E0182,E0132,Operations,Finance,Junior,Junior,Meeting,2024-04-18 23:00:00,3
E0186,E0016,Marketing,IT,Junior,Manager,Chat,2024-03-17 20:00:00,4
